,GEO_ID,NAME,TOTAL POPULATION,TOTAL HOUSING UNITS,STANDARDIZED POPULATION
357,1400000US01067030400,"Census Tract 304, Henry County, Alabama",1870,840,
358,1400000US01067030500,"Census Tract 305, Henry County, Alabama",6535,2631,
359,1400000US01067030600,"Census Tract 306, Henry County, Alabama",1589,759,
360,1400000US01069040100,"Census Tract 401, Houston County, Alabama",5619,2255,
361,1400000US01069040201,"Census Tract 402.01, Houston County, Alabama",9744,4334,
362,1400000US01069040202,"Census Tract 402.02, Houston County, Alabama",8680,3687,
363,1400000US01069040301,"Census Tract 403.01, Houston County, Alabama",3853,1942,
364,1400000US01069040302,"Census Tract 403.02, Houston County, Alabama",3706,1711,
365,1400000US01069040400,"Census Tract 404, Houston County, Alabama",2516,1196,
366,1400000US01069040500,"Census Tract 405, Houston County, Alabama",3558,1760,
367,1400000US01069040600,"Census Tract 406, Houston County, Alabama",2021,1139,
368,1400000US01069040700,"Census Tract 407, Houston County, Alabama",2959,1176,
369,1400000US01069040800,"Census Tract 408, Houston County, Alabama",8688,3823,
370,1400000US01069040900,"Census Tract 409, Houston County, Alabama",5141,2100,
371,1400000US01069041000,"Census Tract 410, Houston County, Alabama",5304,2244,
372,1400000US01069041100,"Census Tract 411, Houston County, Alabama",3610,1809,
373,1400000US01069041200,"Census Tract 412, Houston County, Alabama",2178,1210,
374,1400000US01069041400,"Census Tract 414, Houston County, Alabama",3406,1540,
375,1400000US01069041500,"Census Tract 415, Houston County, Alabama",4030,1991,
376,1400000US01069041600,"Census Tract 416, Houston County, Alabama",5220,2414,
377,1400000US01069041700,"Census Tract 417, Houston County, Alabama",1188,663,
378,1400000US01069041800,"Census Tract 418, Houston County, Alabama",1957,1022,
379,1400000US01069041900,"Census Tract 419, Houston County, Alabama",7742,3475,
380,1400000US01069042000,"Census Tract 420, Houston County, Alabama",5700,2609,
381,1400000US01069042100,"Census Tract 421, Houston County, Alabama",7532,3087,
382,1400000US01071950100,"Census Tract 9501, Jackson County, Alabama",6402,3132,
383,1400000US01071950200,"Census Tract 9502, Jackson County, Alabama",3219,1647,
384,1400000US01071950300,"Census Tract 9503, Jackson County, Alabama",5721,2746,
385,1400000US01071950400,"Census Tract 9504, Jackson County, Alabama",2129,1076,
386,1400000US01071950500,"Census Tract 9505, Jackson County, Alabama",3360,1495,
387,1400000US01071950600,"Census Tract 9506, Jackson County, Alabama",5761,2895,
388,1400000US01071950700,"Census Tract 9507, Jackson County, Alabama",4485,2204,
389,1400000US01071950800,"Census Tract 9508, Jackson County, Alabama",3937,2000,
390,1400000US01071950900,"Census Tract 9509, Jackson County, Alabama",5712,2662,
391,1400000US01071951000,"Census Tract 9510, Jackson County, Alabama",4471,2087,
392,1400000US01071951100,"Census Tract 9511, Jackson County, Alabama",6897,3162,
393,1400000US01073000100,"Census Tract 1, Jefferson County, Alabama",3336,1500,
394,1400000US01073000300,"Census Tract 3, Jefferson County, Alabama",1933,1101,
395,1400000US01073000400,"Census Tract 4, Jefferson County, Alabama",3411,1603,
396,1400000US01073000500,"Census Tract 5, Jefferson County, Alabama",2977,1649,
397,1400000US01073000700,"Census Tract 7, Jefferson County, Alabama",2744,1244,
398,1400000US01073000800,"Census Tract 8, Jefferson County, Alabama",3097,2101,
399,1400000US01073001100,"Census Tract 11, Jefferson County, Alabama",4897,2147,
400,1400000US01073001200,"Census Tract 12, Jefferson County, Alabama",2619,1600,
401,1400000US01073001400,"Census Tract 14, Jefferson County, Alabama",1906,1172,
402,1400000US01073001500,"Census Tract 15, Jefferson County, Alabama",2726,1670,
403,1400000US01073001600,"Census Tract 16, Jefferson County, Alabama",3208,1386,
404,1400000US01073001902,"Census Tract 19.02, Jefferson County, Alabama",1953,1070,
405,1400000US01073002000,"Census Tract 20, Jefferson County, Alabama",4215,1882,
406,1400000US01073002100,"Census Tract 21, Jefferson County, Alabama",2422,1627,
407,1400000US01073002200,"Census Tract 22, Jefferson County, Alabama",2579,1199,
408,1400000US01073002303,"Census Tract 23.03, Jefferson County, Alabama",3520,1804,
409,1400000US01073002305,"Census Tract 23.05, Jefferson County, Alabama",3073,1714,
410,1400000US01073002306,"Census Tract 23.06, Jefferson County, Alabama",3784,2000,
411,1400000US01073002400,"Census Tract 24, Jefferson County, Alabama",4028,2220,
412,1400000US01073002700,"Census Tract 27, Jefferson County, Alabama",3564,2277,
413,1400000US01073002900,"Census Tract 29, Jefferson County, Alabama",1960,1447,
414,1400000US01073003001,"Census Tract 30.01, Jefferson County, Alabama",3698,1348,
415,1400000US01073003002,"Census Tract 30.02, Jefferson County, Alabama",2616,1444,
416,1400000US01073003100,"Census Tract 31, Jefferson County, Alabama",4053,1986,
417,1400000US01073003200,"Census Tract 32, Jefferson County, Alabama",1250,651,
418,1400000US01073003300,"Census Tract 33, Jefferson County, Alabama",969,548,
419,1400000US01073003400,"Census Tract 34, Jefferson County, Alabama",2112,1151,
420,1400000US01073003500,"Census Tract 35, Jefferson County, Alabama",2030,1324,
421,1400000US01073003600,"Census Tract 36, Jefferson County, Alabama",4537,2252,
422,1400000US01073003700,"Census Tract 37, Jefferson County, Alabama",4445,2408,
423,1400000US01073003802,"Census Tract 38.02, Jefferson County, Alabama",5149,2441,
424,1400000US01073003803,"Census Tract 38.03, Jefferson County, Alabama",3645,2216,
425,1400000US01073003900,"Census Tract 39, Jefferson County, Alabama",1357,865,
426,1400000US01073004000,"Census Tract 40, Jefferson County, Alabama",2621,2012,
427,1400000US01073004200,"Census Tract 42, Jefferson County, Alabama",1872,1354,
428,1400000US01073004500,"Census Tract 45, Jefferson County, Alabama",5046,1771,
429,1400000US01073004701,"Census Tract 47.01, Jefferson County, Alabama",3752,2721,
430,1400000US01073004702,"Census Tract 47.02, Jefferson County, Alabama",3466,2104,
431,1400000US01073004800,"Census Tract 48, Jefferson County, Alabama",2017,1410,
432,1400000US01073004901,"Census Tract 49.01, Jefferson County, Alabama",1093,1046,
433,1400000US01073004902,"Census Tract 49.02, Jefferson County, Alabama",3200,2077,
434,1400000US01073005000,"Census Tract 50, Jefferson County, Alabama",3365,2159,
435,1400000US01073005101,"Census Tract 51.01, Jefferson County, Alabama",1802,1149,
436,1400000US01073005103,"Census Tract 51.03, Jefferson County, Alabama",2831,1526,
437,1400000US01073005104,"Census Tract 51.04, Jefferson County, Alabama",3249,2386,
438,1400000US01073005200,"Census Tract 52, Jefferson County, Alabama",3690,1919,
439,1400000US01073005302,"Census Tract 53.02, Jefferson County, Alabama",3628,1656,
440,1400000US01073005500,"Census Tract 55, Jefferson County, Alabama",2017,1012,
441,1400000US01073005600,"Census Tract 56, Jefferson County, Alabama",4633,2433,
442,1400000US01073005701,"Census Tract 57.01, Jefferson County, Alabama",2462,1327,
443,1400000US01073005702,"Census Tract 57.02, Jefferson County, Alabama",2494,1870,
444,1400000US01073005800,"Census Tract 58, Jefferson County, Alabama",3697,2697,
445,1400000US01073005903,"Census Tract 59.03, Jefferson County, Alabama",6146,2486,
446,1400000US01073005905,"Census Tract 59.05, Jefferson County, Alabama",6073,2423,
447,1400000US01073005907,"Census Tract 59.07, Jefferson County, Alabama",2374,914,
448,1400000US01073005908,"Census Tract 59.08, Jefferson County, Alabama",3530,1981,
449,1400000US01073005909,"Census Tract 59.09, Jefferson County, Alabama",2648,1113,
450,1400000US01073005910,"Census Tract 59.10, Jefferson County, Alabama",5732,2367,
451,1400000US01073010001,"Census Tract 100.01, Jefferson County, Alabama",5019,2274,
452,1400000US01073010002,"Census Tract 100.02, Jefferson County, Alabama",4729,1956,
453,1400000US01073010100,"Census Tract 101, Jefferson County, Alabama",1270,910,
454,1400000US01073010200,"Census Tract 102, Jefferson County, Alabama",2944,1248,
455,1400000US01073010301,"Census Tract 103.01, Jefferson County, Alabama",2835,1402,
456,1400000US01073010302,"Census Tract 103.02, Jefferson County, Alabama",3895,1853,
457,1400000US01073010401,"Census Tract 104.01, Jefferson County, Alabama",3653,1818,
458,1400000US01073010402,"Census Tract 104.02, Jefferson County, Alabama",2358,881,
459,1400000US01073010500,"Census Tract 105, Jefferson County, Alabama",1333,732,
460,1400000US01073010602,"Census Tract 106.02, Jefferson County, Alabama",5763,2975,
461,1400000US01073010603,"Census Tract 106.03, Jefferson County, Alabama",2542,1154,
462,1400000US01073010701,"Census Tract 107.01, Jefferson County, Alabama",1403,921,
463,1400000US01073010702,"Census Tract 107.02, Jefferson County, Alabama",5021,2465,
464,1400000US01073010703,"Census Tract 107.03, Jefferson County, Alabama",2480,1040,
465,1400000US01073010704,"Census Tract 107.04, Jefferson County, Alabama",4993,1498,
466,1400000US01073010705,"Census Tract 107.05, Jefferson County, Alabama",3946,1560,
467,1400000US01073010706,"Census Tract 107.06, Jefferson County, Alabama",4763,2753,
468,1400000US01073010801,"Census Tract 108.01, Jefferson County, Alabama",6647,2818,
469,1400000US01073010802,"Census Tract 108.02, Jefferson County, Alabama",3036,1165,
470,1400000US01073010803,"Census Tract 108.03, Jefferson County, Alabama",6375,2820,
471,1400000US01073010804,"Census Tract 108.04, Jefferson County, Alabama",2968,1137,
472,1400000US01073010805,"Census Tract 108.05, Jefferson County, Alabama",7284,2918,
473,1400000US01073010900,"Census Tract 109, Jefferson County, Alabama",4928,2153,
474,1400000US01073011001,"Census Tract 110.01, Jefferson County, Alabama",5902,2659,
475,1400000US01073011002,"Census Tract 110.02, Jefferson County, Alabama",1841,869,
476,1400000US01073011104,"Census Tract 111.04, Jefferson County, Alabama",7650,3455,
477,1400000US01073011107,"Census Tract 111.07, Jefferson County, Alabama",11535,4415,
478,1400000US01073011108,"Census Tract 111.08, Jefferson County, Alabama",4755,2047,
479,1400000US01073011109,"Census Tract 111.09, Jefferson County, Alabama",4173,1707,
480,1400000US01073011110,"Census Tract 111.10, Jefferson County, Alabama",5675,2145,
481,1400000US01073011111,"Census Tract 111.11, Jefferson County, Alabama",8804,3207,
482,1400000US01073011205,"Census Tract 112.05, Jefferson County, Alabama",2169,915,
483,1400000US01073011206,"Census Tract 112.06, Jefferson County, Alabama",5119,2068,
484,1400000US01073011207,"Census Tract 112.07, Jefferson County, Alabama",5270,2038,
485,1400000US01073011208,"Census Tract 112.08, Jefferson County, Alabama",4193,1546,
486,1400000US01073011209,"Census Tract 112.09, Jefferson County, Alabama",3575,1522,
487,1400000US01073011210,"Census Tract 112.10, Jefferson County, Alabama",4315,1601,
488,1400000US01073011301,"Census Tract 113.01, Jefferson County, Alabama",3266,1459,
489,1400000US01073011302,"Census Tract 113.02, Jefferson County, Alabama",6406,2502,
490,1400000US01073011400,"Census Tract 114, Jefferson County, Alabama",6777,3006,
491,1400000US01073011500,"Census Tract 115, Jefferson County, Alabama",5455,2306,
492,1400000US01073011600,"Census Tract 116, Jefferson County, Alabama",3765,1592,
493,1400000US01073011703,"Census Tract 117.03, Jefferson County, Alabama",9593,4235,
494,1400000US01073011704,"Census Tract 117.04, Jefferson County, Alabama",3697,1559,
495,1400000US01073011705,"Census Tract 117.05, Jefferson County, Alabama",7825,3044,
496,1400000US01073011706,"Census Tract 117.06, Jefferson County, Alabama",2394,949,
497,1400000US01073011802,"Census Tract 118.02, Jefferson County, Alabama",7148,3207,
498,1400000US01073011803,"Census Tract 118.03, Jefferson County, Alabama",4852,2074,
499,1400000US01073011804,"Census Tract 118.04, Jefferson County, Alabama",2894,1293,
500,1400000US01073011901,"Census Tract 119.01, Jefferson County, Alabama",2675,1287,
501,1400000US01073011904,"Census Tract 119.04, Jefferson County, Alabama",2365,1059,
502,1400000US01073012001,"Census Tract 120.01, Jefferson County, Alabama",4654,1863,
503,1400000US01073012002,"Census Tract 120.02, Jefferson County, Alabama",7617,3356,
504,1400000US01073012103,"Census Tract 121.03, Jefferson County, Alabama",4303,1860,
505,1400000US01073012104,"Census Tract 121.04, Jefferson County, Alabama",2746,1322,
506,1400000US01073012200,"Census Tract 122, Jefferson County, Alabama",4069,1203,
507,1400000US01073012302,"Census Tract 123.02, Jefferson County, Alabama",3783,1586,
508,1400000US01073012304,"Census Tract 123.04, Jefferson County, Alabama",2539,1036,
509,1400000US01073012305,"Census Tract 123.05, Jefferson County, Alabama",7709,3047,
510,1400000US01073012401,"Census Tract 124.01, Jefferson County, Alabama",3770,1648,
511,1400000US01073012402,"Census Tract 124.02, Jefferson County, Alabama",2331,1484,
512,1400000US01073012403,"Census Tract 124.03, Jefferson County, Alabama",3283,1374,
513,1400000US01073012500,"Census Tract 125, Jefferson County, Alabama",4018,1970,
514,1400000US01073012602,"Census Tract 126.02, Jefferson County, Alabama",2995,1539,
515,1400000US01073012701,"Census Tract 127.01, Jefferson County, Alabama",3503,1358,
516,1400000US01073012703,"Census Tract 127.03, Jefferson County, Alabama",6005,2386,
517,1400000US01073012704,"Census Tract 127.04, Jefferson County, Alabama",2232,985,
518,1400000US01073012802,"Census Tract 128.02, Jefferson County, Alabama",2659,1352,
519,1400000US01073012803,"Census Tract 128.03, Jefferson County, Alabama",4741,3006,
520,1400000US01073012905,"Census Tract 129.05, Jefferson County, Alabama",4346,1725,
521,1400000US01073012906,"Census Tract 129.06, Jefferson County, Alabama",6208,2926,
522,1400000US01073012907,"Census Tract 129.07, Jefferson County, Alabama",4650,2170,
523,1400000US01073012908,"Census Tract 129.08, Jefferson County, Alabama",6048,2182,
524,1400000US01073012910,"Census Tract 129.10, Jefferson County, Alabama",3238,1839,
525,1400000US01073012911,"Census Tract 129.11, Jefferson County, Alabama",5976,2405,
526,1400000US01073012912,"Census Tract 129.12, Jefferson County, Alabama",4323,2819,
527,1400000US01073012913,"Census Tract 129.13, Jefferson County, Alabama",4689,2118,
528,1400000US01073012914,"Census Tract 129.14, Jefferson County, Alabama",2074,1142,
529,1400000US01073012915,"Census Tract 129.15, Jefferson County, Alabama",6414,2799,
530,1400000US01073013002,"Census Tract 130.02, Jefferson County, Alabama",1640,1016,
531,1400000US01073013100,"Census Tract 131, Jefferson County, Alabama",4210,2172,
532,1400000US01073013200,"Census Tract 132, Jefferson County, Alabama",2245,1026,
533,1400000US01073013300,"Census Tract 133, Jefferson County, Alabama",3341,1608,
534,1400000US01073013400,"Census Tract 134, Jefferson County, Alabama",4790,2232,
535,1400000US01073013601,"Census Tract 136.01, Jefferson County, Alabama",3456,1830,
536,1400000US01073013801,"Census Tract 138.01, Jefferson County, Alabama",2067,1042,
537,1400000US01073013901,"Census Tract 139.01, Jefferson County, Alabama",1671,775,
538,1400000US01073013902,"Census Tract 139.02, Jefferson County, Alabama",2230,892,
539,1400000US01073014001,"Census Tract 140.01, Jefferson County, Alabama",3593,1510,
540,1400000US01073014002,"Census Tract 140.02, Jefferson County, Alabama",3655,1285,
541,1400000US01073014102,"Census Tract 141.02, Jefferson County, Alabama",4537,2134,
542,1400000US01073014104,"Census Tract 141.04, Jefferson County, Alabama",3168,1516,
543,1400000US01073014105,"Census Tract 141.05, Jefferson County, Alabama",4718,1926,
544,1400000US01073014203,"Census Tract 142.03, Jefferson County, Alabama",13154,5554,
545,1400000US01073014204,"Census Tract 142.04, Jefferson County, Alabama",9774,3930,
546,1400000US01073014301,"Census Tract 143.01, Jefferson County, Alabama",2661,1366,
547,1400000US01073014302,"Census Tract 143.02, Jefferson County, Alabama",8344,4160,
